character,category,url,filepath,character_encoder
退,jiaguwen,https://img.zdic.net/zy/jiaguwen/44_E2D1.svg,hanzi_img/退\jiaguwen-44_E2D1.jpg,899
退,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_E9FC.svg,hanzi_img/退\jiaguwen-42_E9FC.jpg,899
诲,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_EC91.svg,hanzi_img/诲\jiaguwen-41_EC91.jpg,864
祝,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_E15C.svg,hanzi_img/祝\jiaguwen-41_E15C.jpg,727
祝,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_E14A.svg,hanzi_img/祝\jiaguwen-41_E14A.jpg,727
祖,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_E139.svg,hanzi_img/祖\jiaguwen-41_E139.jpg,726
祓,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_E191.svg,hanzi_img/祓\jiaguwen-41_E191.jpg,725
冠,jiaguwen,https://img.zdic.net/zy/jiaguwen/45_EC7B.svg,hanzi_img/冠\jiaguwen-45_EC7B.jpg,128
突,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_F344.svg,hanzi_img/突\jiaguwen-42_F344.jpg,741
宪,jiaguwen,https://img.zdic.net/zy/jiaguwen/45_F573.svg,hanzi_img/宪\jiaguwen-45_F573.jpg,335
宫,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_F316.svg,hanzi_img/宫\jiaguwen-42_F316.jpg,336
室,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_F1CC.svg,hanzi_img/室\jiaguwen-42_F1CC.jpg,334
宣,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_F1DB.svg,hanzi_img/宣\jiaguwen-42_F1DB.jpg,333
恒,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_F258.svg,hanzi_img/恒\jiaguwen-43_F258.jpg,431
恒,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_F260.svg,hanzi_img/恒\jiaguwen-43_F260.jpg,431
洲,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_E9EB.svg,hanzi_img/洲\jiaguwen-43_E9EB.jpg,605
洚,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_E85B.svg,hanzi_img/洚\jiaguwen-43_E85B.jpg,602
洎,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_E8D9.svg,hanzi_img/洎\jiaguwen-43_E8D9.jpg,600
柒,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_F568.svg,hanzi_img/柒\jiaguwen-43_F568.jpg,543
洧,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_E82C.svg,hanzi_img/洧\jiaguwen-43_E82C.jpg,603
洒,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_E8E9.svg,hanzi_img/洒\jiaguwen-43_E8E9.jpg,601
洹,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_E833.svg,hanzi_img/洹\jiaguwen-43_E833.jpg,606
洹,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_E83D.svg,hanzi_img/洹\jiaguwen-43_E83D.jpg,606
洱,jiaguwen,https://img.zdic.net/zy/jiaguwen/45_EF17.svg,hanzi_img/洱\jiaguwen-45_EF17.jpg,604
兹,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_E131.svg,hanzi_img/兹\jiaguwen-42_E131.jpg,118
逆,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_E876.svg,hanzi_img/逆\jiaguwen-41_E876.jpg,900
逆,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_E890.svg,hanzi_img/逆\jiaguwen-41_E890.jpg,900
逆,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_E89A.svg,hanzi_img/逆\jiaguwen-41_E89A.jpg,900
首,jiaguwen,https://img.zdic.net/zy/jiaguwen/44_E2EA.svg,hanzi_img/首\jiaguwen-44_E2EA.jpg,969
首,jiaguwen,https://img.zdic.net/zy/jiaguwen/44_E2EC.svg,hanzi_img/首\jiaguwen-44_E2EC.jpg,969
首,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_E021.svg,hanzi_img/首\jiaguwen-43_E021.jpg,969
姜,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_EC8F.svg,hanzi_img/姜\jiaguwen-43_EC8F.jpg,296
美,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_F845.svg,hanzi_img/美\jiaguwen-41_F845.jpg,771
美,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_F844.svg,hanzi_img/美\jiaguwen-41_F844.jpg,771
美,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_F83E.svg,hanzi_img/美\jiaguwen-41_F83E.jpg,771
养,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_F260.svg,hanzi_img/养\jiaguwen-41_F260.jpg,119
闻,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_EC1B.svg,hanzi_img/闻\jiaguwen-43_EC1B.jpg,927
闻,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_EC18.svg,hanzi_img/闻\jiaguwen-43_EC18.jpg,927
闻,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_EC38.svg,hanzi_img/闻\jiaguwen-43_EC38.jpg,927
帝,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_E072.svg,hanzi_img/帝\jiaguwen-41_E072.jpg,380
帝,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_E071.svg,hanzi_img/帝\jiaguwen-41_E071.jpg,380
庥,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_EAD8.svg,hanzi_img/庥\jiaguwen-42_EAD8.jpg,391
庥,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_EAD7.svg,hanzi_img/庥\jiaguwen-42_EAD7.jpg,391
庥,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_EADC.svg,hanzi_img/庥\jiaguwen-42_EADC.jpg,391
度,jiaguwen,https://img.zdic.net/zy/jiaguwen/45_E550.svg,hanzi_img/度\jiaguwen-45_E550.jpg,392
将,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_F040.svg,hanzi_img/将\jiaguwen-42_F040.jpg,349
将,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_F042.svg,hanzi_img/将\jiaguwen-42_F042.jpg,349
訇,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_E196.svg,hanzi_img/訇\jiaguwen-43_E196.jpg,862
狩,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_E4BA.svg,hanzi_img/狩\jiaguwen-43_E4BA.jpg,657
胛,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_F5F5.svg,hanzi_img/胛\jiaguwen-43_F5F5.jpg,793
胛,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_F5F6.svg,hanzi_img/胛\jiaguwen-43_F5F6.jpg,793
胛,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_F5FF.svg,hanzi_img/胛\jiaguwen-43_F5FF.jpg,793
食,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_E75E.svg,hanzi_img/食\jiaguwen-42_E75E.jpg,965
食,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_E765.svg,hanzi_img/食\jiaguwen-42_E765.jpg,965
食,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_E76E.svg,hanzi_img/食\jiaguwen-42_E76E.jpg,965
爰,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_E1B8.svg,hanzi_img/爰\jiaguwen-42_E1B8.jpg,638
爰,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_E1BB.svg,hanzi_img/爰\jiaguwen-42_E1BB.jpg,638
俞,jiaguwen,https://img.zdic.net/zy/jiaguwen/45_EC6E.svg,hanzi_img/俞\jiaguwen-45_EC6E.jpg,92
叙,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_F24E.svg,hanzi_img/叙\jiaguwen-41_F24E.jpg,190
须,jiaguwen,https://img.zdic.net/zy/jiaguwen/45_ECB2.svg,hanzi_img/须\jiaguwen-45_ECB2.jpg,962
律,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_E9E2.svg,hanzi_img/律\jiaguwen-41_E9E2.jpg,422
衍,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_EA14.svg,hanzi_img/衍\jiaguwen-43_EA14.jpg,848
衍,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_EA13.svg,hanzi_img/衍\jiaguwen-43_EA13.jpg,848
衍,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_EA18.svg,hanzi_img/衍\jiaguwen-43_EA18.jpg,848
徉,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_EAB5.svg,hanzi_img/徉\jiaguwen-41_EAB5.jpg,420
徊,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_F263.svg,hanzi_img/徊\jiaguwen-43_F263.jpg,421
徊,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_F265.svg,hanzi_img/徊\jiaguwen-43_F265.jpg,421
徊,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_F266.svg,hanzi_img/徊\jiaguwen-43_F266.jpg,421
盾,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_EFA8.svg,hanzi_img/盾\jiaguwen-42_EFA8.jpg,710
盾,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_EFB1.svg,hanzi_img/盾\jiaguwen-42_EFB1.jpg,710
盾,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_EFAF.svg,hanzi_img/盾\jiaguwen-42_EFAF.jpg,710
追,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_E8E6.svg,hanzi_img/追\jiaguwen-41_E8E6.jpg,898
侯,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_E839.svg,hanzi_img/侯\jiaguwen-42_E839.jpg,88
侯,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_E83E.svg,hanzi_img/侯\jiaguwen-42_E83E.jpg,88
侵,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_F009.svg,hanzi_img/侵\jiaguwen-41_F009.jpg,89
侵,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_EFFF.svg,hanzi_img/侵\jiaguwen-41_EFFF.jpg,89
侵,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_F4F2.svg,hanzi_img/侵\jiaguwen-42_F4F2.jpg,89
鬼,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_E19D.svg,hanzi_img/鬼\jiaguwen-43_E19D.jpg,982
鬼,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_E1A5.svg,hanzi_img/鬼\jiaguwen-43_E1A5.jpg,982
鬼,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_E1AC.svg,hanzi_img/鬼\jiaguwen-43_E1AC.jpg,982
皈,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_E771.svg,hanzi_img/皈\jiaguwen-41_E771.jpg,697
皈,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_E777.svg,hanzi_img/皈\jiaguwen-41_E777.jpg,697
泉,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_E9EF.svg,hanzi_img/泉\jiaguwen-43_E9EF.jpg,595
泉,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_E9F0.svg,hanzi_img/泉\jiaguwen-43_E9F0.jpg,595
泉,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_E9F1.svg,hanzi_img/泉\jiaguwen-43_E9F1.jpg,595
皇,jiaguwen,https://img.zdic.net/zy/jiaguwen/45_F2DA.svg,hanzi_img/皇\jiaguwen-45_F2DA.jpg,696
俘,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_F548.svg,hanzi_img/俘\jiaguwen-42_F548.jpg,90
侮,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_F51A.svg,hanzi_img/侮\jiaguwen-42_F51A.jpg,87
保,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_F519.svg,hanzi_img/保\jiaguwen-42_F519.jpg,91
保,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_F518.svg,hanzi_img/保\jiaguwen-42_F518.jpg,91
保,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_F508.svg,hanzi_img/保\jiaguwen-42_F508.jpg,91
顺,jiaguwen,https://img.zdic.net/zy/jiaguwen/44_E25B.svg,hanzi_img/顺\jiaguwen-44_E25B.jpg,961
叟,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_EF02.svg,hanzi_img/叟\jiaguwen-41_EF02.jpg,191
叟,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_EF07.svg,hanzi_img/叟\jiaguwen-41_EF07.jpg,191
竽,jiaguwen,https://img.zdic.net/zy/jiaguwen/45_E7D9.svg,hanzi_img/竽\jiaguwen-45_E7D9.jpg,747
竽,jiaguwen,https://img.zdic.net/zy/jiaguwen/45_E7DC.svg,hanzi_img/竽\jiaguwen-45_E7DC.jpg,747
复,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_E9C2.svg,hanzi_img/复\jiaguwen-42_E9C2.jpg,261
重,jiaguwen,https://img.zdic.net/zy/jiaguwen/45_EB8F.svg,hanzi_img/重\jiaguwen-45_EB8F.jpg,916
秋,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_F21C.svg,hanzi_img/秋\jiaguwen-43_F21C.jpg,735
秋,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_F201.svg,hanzi_img/秋\jiaguwen-43_F201.jpg,735
秋,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_F204.svg,hanzi_img/秋\jiaguwen-43_F204.jpg,735
香,jiaguwen,https://img.zdic.net/zy/jiaguwen/45_E1D4.svg,hanzi_img/香\jiaguwen-45_E1D4.jpg,971
香,jiaguwen,https://img.zdic.net/zy/jiaguwen/45_E1D6.svg,hanzi_img/香\jiaguwen-45_E1D6.jpg,971
牲,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_E48B.svg,hanzi_img/牲\jiaguwen-41_E48B.jpg,650
幽,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_E14B.svg,hanzi_img/幽\jiaguwen-42_E14B.jpg,386
幽,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_E14C.svg,hanzi_img/幽\jiaguwen-42_E14C.jpg,386
幽,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_E14D.svg,hanzi_img/幽\jiaguwen-42_E14D.jpg,386
骨,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_E22A.svg,hanzi_img/骨\jiaguwen-42_E22A.jpg,976
骨,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_E22B.svg,hanzi_img/骨\jiaguwen-42_E22B.jpg,976
囿,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_EC8E.svg,hanzi_img/囿\jiaguwen-42_EC8E.jpg,241
囿,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_EC93.svg,hanzi_img/囿\jiaguwen-42_EC93.jpg,241
囿,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_EC90.svg,hanzi_img/囿\jiaguwen-42_EC90.jpg,241
品,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_EB28.svg,hanzi_img/品\jiaguwen-41_EB28.jpg,224
品,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_EB32.svg,hanzi_img/品\jiaguwen-41_EB32.jpg,224
虹,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_F17F.svg,hanzi_img/虹\jiaguwen-43_F17F.jpg,837
虹,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_F181.svg,hanzi_img/虹\jiaguwen-43_F181.jpg,837
畋,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_F242.svg,hanzi_img/畋\jiaguwen-41_F242.jpg,678
畏,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_E1B3.svg,hanzi_img/畏\jiaguwen-43_E1B3.jpg,679
昱,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_F5CF.svg,hanzi_img/昱\jiaguwen-41_F5CF.jpg,500
昱,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_EDAF.svg,hanzi_img/昱\jiaguwen-42_EDAF.jpg,500
昱,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_F629.svg,hanzi_img/昱\jiaguwen-41_F629.jpg,500
星,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_EE92.svg,hanzi_img/星\jiaguwen-42_EE92.jpg,498
星,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_EE94.svg,hanzi_img/星\jiaguwen-42_EE94.jpg,498
星,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_EE96.svg,hanzi_img/星\jiaguwen-42_EE96.jpg,498
省,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_F513.svg,hanzi_img/省\jiaguwen-41_F513.jpg,711
省,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_F48F.svg,hanzi_img/省\jiaguwen-41_F48F.jpg,711
临,jiaguwen,https://img.zdic.net/zy/jiaguwen/44_E2B4.svg,hanzi_img/临\jiaguwen-44_E2B4.jpg,20
虐,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_E486.svg,hanzi_img/虐\jiaguwen-41_E486.jpg,835
虐,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_E487.svg,hanzi_img/虐\jiaguwen-41_E487.jpg,835
皆,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_E691.svg,hanzi_img/皆\jiaguwen-41_E691.jpg,695
皆,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_E694.svg,hanzi_img/皆\jiaguwen-41_E694.jpg,695
皆,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_E68F.svg,hanzi_img/皆\jiaguwen-41_E68F.jpg,695
虿,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_F5BE.svg,hanzi_img/虿\jiaguwen-43_F5BE.jpg,838
虿,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_F5C2.svg,hanzi_img/虿\jiaguwen-43_F5C2.jpg,838
虿,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_F5C5.svg,hanzi_img/虿\jiaguwen-43_F5C5.jpg,838
面,jiaguwen,https://img.zdic.net/zy/jiaguwen/44_E2D2.svg,hanzi_img/面\jiaguwen-44_E2D2.jpg,957
面,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_E01E.svg,hanzi_img/面\jiaguwen-43_E01E.jpg,957
厚,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_E1E4.svg,hanzi_img/厚\jiaguwen-43_E1E4.jpg,180
甭,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_E0DF.svg,hanzi_img/甭\jiaguwen-42_E0DF.jpg,670
咸,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_E579.svg,hanzi_img/咸\jiaguwen-41_E579.jpg,223
剌,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_EC85.svg,hanzi_img/剌\jiaguwen-42_EC85.jpg,150
剌,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_EC87.svg,hanzi_img/剌\jiaguwen-42_EC87.jpg,150
柳,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_EB1F.svg,hanzi_img/柳\jiaguwen-42_EB1F.jpg,545
栎,jiaguwen,https://img.zdic.net/zy/jiaguwen/44_E2CD.svg,hanzi_img/栎\jiaguwen-44_E2CD.jpg,546
柏,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_EA80.svg,hanzi_img/柏\jiaguwen-42_EA80.jpg,541
相,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_F490.svg,hanzi_img/相\jiaguwen-41_F490.jpg,709
柄,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_EAA5.svg,hanzi_img/柄\jiaguwen-42_EAA5.jpg,540
柄,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_EAA6.svg,hanzi_img/柄\jiaguwen-42_EAA6.jpg,540
柑,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_E33E.svg,hanzi_img/柑\jiaguwen-42_E33E.jpg,542
柰,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_E18A.svg,hanzi_img/柰\jiaguwen-41_E18A.jpg,544
南,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_EC37.svg,hanzi_img/南\jiaguwen-42_EC37.jpg,169
南,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_EC3A.svg,hanzi_img/南\jiaguwen-42_EC3A.jpg,169
南,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_EC3E.svg,hanzi_img/南\jiaguwen-42_EC3E.jpg,169
垩,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_EC13.svg,hanzi_img/垩\jiaguwen-43_EC13.jpg,248
带,jiaguwen,https://img.zdic.net/zy/jiaguwen/45_EB37.svg,hanzi_img/带\jiaguwen-45_EB37.jpg,381
带,jiaguwen,https://img.zdic.net/zy/jiaguwen/45_EB38.svg,hanzi_img/带\jiaguwen-45_EB38.jpg,381
带,jiaguwen,https://img.zdic.net/zy/jiaguwen/45_EB39.svg,hanzi_img/带\jiaguwen-45_EB39.jpg,381
革,jiaguwen,https://img.zdic.net/zy/jiaguwen/44_E25E.svg,hanzi_img/革\jiaguwen-44_E25E.jpg,958
革,jiaguwen,https://img.zdic.net/zy/jiaguwen/44_E260.svg,hanzi_img/革\jiaguwen-44_E260.jpg,958
政,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_F1F3.svg,hanzi_img/政\jiaguwen-41_F1F3.jpg,465
封,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_EC71.svg,hanzi_img/封\jiaguwen-42_EC71.jpg,347
封,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_EC6F.svg,hanzi_img/封\jiaguwen-42_EC6F.jpg,347
封,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_EC70.svg,hanzi_img/封\jiaguwen-42_EC70.jpg,347
珏,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_E234.svg,hanzi_img/珏\jiaguwen-41_E234.jpg,663
珏,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_E237.svg,hanzi_img/珏\jiaguwen-41_E237.jpg,663
春,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_E310.svg,hanzi_img/春\jiaguwen-41_E310.jpg,499
春,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_E311.svg,hanzi_img/春\jiaguwen-41_E311.jpg,499
春,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_E312.svg,hanzi_img/春\jiaguwen-41_E312.jpg,499
奏,jiaguwen,https://img.zdic.net/zy/jiaguwen/45_E4D9.svg,hanzi_img/奏\jiaguwen-45_E4D9.jpg,278
奏,jiaguwen,https://img.zdic.net/zy/jiaguwen/45_E4DE.svg,hanzi_img/奏\jiaguwen-45_E4DE.jpg,278
奏,jiaguwen,https://img.zdic.net/zy/jiaguwen/45_E4E7.svg,hanzi_img/奏\jiaguwen-45_E4E7.jpg,278
甾,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_F07B.svg,hanzi_img/甾\jiaguwen-43_F07B.jpg,676
甾,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_F079.svg,hanzi_img/甾\jiaguwen-43_F079.jpg,676
终,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_F0F6.svg,hanzi_img/终\jiaguwen-43_F0F6.jpg,759
驶,jiaguwen,https://img.zdic.net/zy/jiaguwen/45_EE04.svg,hanzi_img/驶\jiaguwen-45_EE04.jpg,975
绅,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_F01C.svg,hanzi_img/绅\jiaguwen-41_F01C.jpg,758
绅,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_F457.svg,hanzi_img/绅\jiaguwen-43_F457.jpg,758
绅,jiaguwen,https://img.zdic.net/zy/jiaguwen/44_E2CE.svg,hanzi_img/绅\jiaguwen-44_E2CE.jpg,758
艰,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_F4C9.svg,hanzi_img/艰\jiaguwen-42_F4C9.jpg,814
艰,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_F4D3.svg,hanzi_img/艰\jiaguwen-42_F4D3.jpg,814
艰,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_F2FB.svg,hanzi_img/艰\jiaguwen-43_F2FB.jpg,814
叁,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_E1D8.svg,hanzi_img/叁\jiaguwen-41_E1D8.jpg,182
姆,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_ECB4.svg,hanzi_img/姆\jiaguwen-43_ECB4.jpg,293
姆,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_ECB6.svg,hanzi_img/姆\jiaguwen-43_ECB6.jpg,293
姆,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_ECD0.svg,hanzi_img/姆\jiaguwen-43_ECD0.jpg,293
姓,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_EC8A.svg,hanzi_img/姓\jiaguwen-43_EC8A.jpg,294
妹,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_ECF2.svg,hanzi_img/妹\jiaguwen-43_ECF2.jpg,290
妹,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_ECF9.svg,hanzi_img/妹\jiaguwen-43_ECF9.jpg,290
函,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_EFC6.svg,hanzi_img/函\jiaguwen-42_EFC6.jpg,137
函,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_EFC5.svg,hanzi_img/函\jiaguwen-42_EFC5.jpg,137
函,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_EFCA.svg,hanzi_img/函\jiaguwen-42_EFCA.jpg,137
降,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_F4C8.svg,hanzi_img/降\jiaguwen-43_F4C8.jpg,935
亟,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_F297.svg,hanzi_img/亟\jiaguwen-43_F297.jpg,50
亟,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_F298.svg,hanzi_img/亟\jiaguwen-43_F298.jpg,50
戕,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_EEE7.svg,hanzi_img/戕\jiaguwen-43_EEE7.jpg,445
承,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_ECEB.svg,hanzi_img/承\jiaguwen-41_ECEB.jpg,454
帚,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_F41E.svg,hanzi_img/帚\jiaguwen-42_F41E.jpg,378
帚,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_F42A.svg,hanzi_img/帚\jiaguwen-42_F42A.jpg,378
帚,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_F42F.svg,hanzi_img/帚\jiaguwen-42_F42F.jpg,378
录,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_F0AF.svg,hanzi_img/录\jiaguwen-42_F0AF.jpg,411
录,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_F0B2.svg,hanzi_img/录\jiaguwen-42_F0B2.jpg,411
录,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_F0BD.svg,hanzi_img/录\jiaguwen-42_F0BD.jpg,411
建,jiaguwen,https://img.zdic.net/zy/jiaguwen/44_E24A.svg,hanzi_img/建\jiaguwen-44_E24A.jpg,398
祈,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_E15D.svg,hanzi_img/祈\jiaguwen-41_E15D.jpg,724
祈,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_E15E.svg,hanzi_img/祈\jiaguwen-41_E15E.jpg,724
祈,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_E169.svg,hanzi_img/祈\jiaguwen-41_E169.jpg,724
